Unnamed: 0,EIN,NAME,STREET,CITY,STATE,ZIP_PART_1,ZIP_PART_2,totcntrbgfts
38153,863289993,GRATEFUL SAMARITAN INC,28 TEA ROCK GDNS,MARSHFIELD,MA,2050,3305,125780.0
38154,863291201,SHARED CONNECTIONS INC,44 BRIDGE ST,LEXINGTON,MA,2421,7928,125780.0
38155,863294297,GOLDEN HEARTS GAMES FOUNDATION,PO BOX 121230,BOSTON,MA,2112,1230,125780.0
38156,863294361,EAST END LITERARY ARTS INC,29 PEARL ST,PROVINCETOWN,MA,2657,1503,125780.0
38157,863295649,NETA BOLOZKY AND YAFFA GUNNER FUND INC,73 FLAT HILLS RD,AMHERST,MA,1002,1211,125780.0
38158,863297324,MURPHYS CARE ACT,150 RIVER RD,HANOVER,MA,2339,2820,125780.0
38159,863299253,A VOICE AT THE TABLE INC,5 BILTMORE ST,TAUNTON,MA,2780,4301,125780.0
38160,863300152,IGNITE NEW ENGLAND MINISTRIES,145 ANVIL ST,FEEDING HILLS,MA,1030,1556,125780.0
38161,863302597,ST STEPHEN HOUSING INITIATIVE INC,242 CANTERBURY ST,WORCESTER,MA,1603,2839,125780.0
38162,863304932,TYRINGHAM HISTORICAL SOCIETY INC,9 MAIN ROAD,TYRINGHAM,MA,1264,0,125780.0
38163,863305123,GREEN LEGACY FOUNDATION-INC,169 CHESTNUT ST APT 4,FOXBORO,MA,2035,1573,125780.0
38164,863305884,HUDSON HIVES BEE PROJECT,7 BEECHNUT LN,HUDSON,MA,1749,3250,125780.0
38165,863311025,HARLOT QUEENS INC,183 MAIN ST,LEEDS,MA,1053,5308,125780.0
38166,863314904,SCIENTIFIC KNOWLEDGE ACCELERATOR FOUNDATION,41 LABOR IN VAIN RD,IPSWICH,MA,1938,2623,125780.0
38167,863318600,DOT EMPOWERED,166 UPLAND RD,SHARON,MA,2067,1749,125780.0
38168,863321375,WOODLAND CRITTERS,1 SEAVER ST,EAST TAUNTON,MA,2718,1205,125780.0
38169,863323327,MERRIMACK VALLEY GIRLS SOFTBALL LEAGUE,9 AVON RD,BEDFORD,MA,1730,1324,125780.0
38170,863325232,THE820CLUB,611 SUMMER ST,WEYMOUTH,MA,2188,1115,125780.0
38171,863329363,BE READY INC,100 KING ST,LITTLETON,MA,1460,1561,125780.0
38172,863338999,HAITI EDUCATION SUPPORT COMMITTEE,101 HOLLINGSWORTH ST,MATTAPAN,MA,2126,2021,125780.0
38173,863339732,VOICES OF 75 INC,50 WABAN HILL RD N,NEWTON,MA,2467,1055,125780.0
38174,863346395,APOSTLES IN THE MARKET PLACE,192 CHRISTINA ST,NEWTON HLDS,MA,2461,1937,125780.0
38175,863352036,DEPTH RECOVERY PROJECT INC,884 WASHINGTON ST,WEYMOUTH,MA,2189,1530,125780.0
38176,863353050,M U S A INC,73 NEPONSET AVE,ROSLINDALE,MA,2131,2154,125780.0
38177,863353612,HEARTS UNDIVIDED INC,523 GATEHOUSE DR,EAST WAREHAM,MA,2538,1374,125780.0
38178,863354308,CAPE COD VOICES INC,27 CAPE WOODS DR,EAST FALMOUTH,MA,2536,4605,125780.0
38179,863362488,BRAZIL CONFERENCE INC,307 FOSTER ST APT 2,BRIGHTON,MA,2135,5105,125780.0
38180,863364138,SUNRISE PWS INC,90 WHIDAH RD,NORTH CHATHAM,MA,2650,1029,125780.0
38181,863375607,DERMADREAMS,97 LOWELL ST,READING,MA,1867,2112,125780.0
38182,863375796,WE SALUTE YOU PROJECT,133 MANSFIELD AVE,NORTON,MA,2766,1305,125780.0
38183,863378472,AMERICAN LEGION RIDERS 101 WOBURN INC,194 LEXINGTON ST,WOBURN,MA,1801,4741,125780.0
38184,863379163,STAY DRIVEN CHARITABLE FOUNDATION INC,10 PLAIN ST,QUINCY,MA,2169,7603,125780.0
38185,863384698,NP CROSBY LLC,2 SEAPORT LANE 15TH FLR,BOSTON,MA,2210,2001,125780.0
38186,863385562,WILLIAM J BOYLE SCHOLARSHIP INC,22 SHEFFORD ST,SPRINGFIELD,MA,1107,1227,125780.0
38187,863386881,ANNS LITTLE TREASURES INC,50 OAKDALE AVE,WESTON,MA,2493,1074,125780.0
38188,863397614,MONOMOY YOUTH SOCCER,22 DALUZE DR,HARWICH,MA,2645,1978,125780.0
38189,863415620,STRONG YOUNG MINDS YOUTH DEVELOPMENT INC,104 BEVIER ST,SPRINGFIELD,MA,1107,1319,125780.0
38190,863431871,TOMORROWS DAUGHTER INC,24 VENTURE DR,SPRINGFIELD,MA,1119,2727,125780.0
38191,863438483,NOGUNSHEALTHYLIVES CORP,203 PACKARDVILLE RD,BELCHERTOWN,MA,1007,9189,125780.0
38192,863439282,ELDEN E BJURLING CHARITABLE FOUNDATION,65 PLEASANT ST,LEOMINSTER,MA,1453,5601,125780.0
38193,863444112,NUPUSA,106 CENTRAL AVE,AYER,MA,1432,1404,125780.0
38194,863446018,LEVITATE FOUNDATION INC,1871 OCEAN ST,MARSHFIELD,MA,2050,4904,125780.0
38195,863452172,PIANO CRAFT GALLERY INC,793 TREMONT STREET,BOSTON,MA,2118,0,125780.0
38196,863457562,COCOTREE KIDS INC,CO BECKWITH BROWN 231 BUSSEY ST,DEDHAM,MA,2026,0,125780.0
38197,863459498,STOUGHTON DIVERSITY AND INCLUSION ORGANIZATION,200 GREENBROOK DR,STOUGHTON,MA,2072,4970,125780.0
38198,863461723,TRANSITOPS,310 KELLY RD,NORTHBRIDGE,MA,1534,1136,125780.0
38199,863464448,NEW ENGLAND SKATE RIOTS,400 W CUMMINGS PARK STE 1725,WOBURN,MA,1801,6579,125780.0
38200,863470829,MINUS 22 FOUNDATION INC,339 MAPLE ST,WINCHENDON,MA,1475,1064,125780.0
38201,863479994,USA ASTRONOMY AND ASTROPHYSICS FOUNDATION,ONE INTERNATIONAL PLACE,BOSTON,MA,2110,2602,125780.0
38202,863483128,TANCREDE BOSTON EXAM SCHOOL CHALLENGE INC,1089 COMMONWEALTH AVE STE 299,BOSTON,MA,2215,1041,125780.0
38203,863498393,BRANDT AND COLLINS FAMILY FOUNDATION,153 CHERRY ST,MALDEN,MA,2148,1603,125780.0
38204,863499558,THE MOVEMENT FAMILY INCORPORATED,826 RIVERSIDE DR,METHUEN,MA,1844,7310,125780.0
38205,863502131,RICHARD JAX JAQUEZ IBCO LOCAL 297 MEMORIAL EDUCATIONAL FUND,1299 PAGE BLVD,SPRINGFIELD,MA,1104,1648,125780.0
38206,863513046,FRIENDS OF WESTFORD ACADEMY BASKETBALL,PO BOX 1026,WESTFORD,MA,1886,726,125780.0
38207,863513834,CONNOR M MACDONALD MEMORIAL FOUNDATION INC,48 ROSECLIFF ST APT 1,ROSLINDALE,MA,2131,3541,125780.0
38208,863523204,KNIGHTS OF COLUMBUS,174 ROCK HARBOR RD,ORLEANS,MA,2653,2321,125780.0
38209,863534872,MOVEMENT VOTER FUND,37 BRIDGE STREET BOX 749,NORTHAMPTON,MA,1060,2424,125780.0
38210,863536629,FOXBORO CROSS COUNTRY TRACK AND FIELD CLUB INC,PO BOX 443,FOXBORO,MA,2035,443,125780.0
38211,863540494,DOUGLAS W HICK SCHOLARSHIP FUND,15 ORANGE ST,CHELSEA,MA,2150,2409,125780.0
38212,863544282,NEW ENGLAND HUMAN SERVICES COLLABORATIVE INC,10 DEARBORN RD,PEABODY,MA,1960,8836,125780.0
38213,863546732,ALINA JOLLY HELPING HANDS FOUNDATION INC,121 SPRING ST,BRIDGEWATER,MA,2324,1771,125780.0
38214,863562646,BETHESDA CHURCH OF LOWELL,13 CUNNINGHAM ST,LOWELL,MA,1852,5104,125780.0
38215,863572391,RUCKING FOR VETERANS INC,397 OLD WESTPORT RD,DARTMOUTH,MA,2747,2391,125780.0
38216,863580715,LIFE IN HEALTH IS LIFE ON EARTH INC,71 MAPLE ST,HYDE PARK,MA,2136,2756,125780.0
38217,863595513,BERKSHIRE AND FRANKLIN COUNTY MEDICAL RESERVE CORPS,15 HORTON ST,NEWBURYPORT,MA,1950,2907,125780.0
38218,863613242,CONNECTED FOUNDATION INC,21 WELLESLEY COLLEGE RD UNIT 3115,WELLESLEY,MA,2481,231,125780.0
38219,863626865,LAB PROJECT INC,60 BRACKETT PL APT A,MARBLEHEAD,MA,1945,4666,125780.0
38220,863628082,LIGHTS IN THE DARK FOUNDATION INC,2001 MANOMET AVE,DIGHTON,MA,2715,1147,125780.0
38221,863628446,ARTWORKS FOR JUSTICE,234 PLEASANT ST,ARLINGTON,MA,2476,8134,125780.0
38222,863640446,FREETOWN REGIONAL FOOD PANTRY,22 S HILLSIDE ST,ASSONET,MA,2702,1641,125780.0
38223,863647422,PAN WORKS INC,12 MOUNTAIN AVE,MARLBOROUGH,MA,1752,2182,125780.0
38224,863651579,GIVENGAIN FOUNDATION USA,53 STATE ST,BOSTON,MA,2109,2820,125780.0
38225,863651900,WHITE FEATHER CREATIONS INC,37 UNIVERSITY AVE,BURLINGTON,MA,1803,2345,125780.0
38226,863653148,UNTAPPED RESOURCES INC,314 BROOKLINE STREET UNIT 3,CAMBRIDGE,MA,2139,4812,125780.0
38227,863677687,SRI SIDDHI VINAYAKA DEVASTHAN INC,810 BOSTON TURNPIKE,SHREWSBURY,MA,1545,3389,125780.0
38228,863678858,EARTH KIN FOUNDATION LTD,11 BOYCE FARM RD,LINCOLN,MA,1773,4812,125780.0
38229,863679906,COLLEGE AXIS PROJECT INC,1 HAZEL RD,HOPKINTON,MA,1748,1870,125780.0
38230,863686937,PROJECT PLAMEDIE INC,133 CLARENDON ST UNIT 170360,BOSTON,MA,2117,4116,125780.0
38231,863688157,PROJECT IMPACT INCORPORATED,76 MOORE AVE,WORCESTER,MA,1602,1820,125780.0
38232,863689130,JOHN P CONNORS MEMORIAL FUND,153 MUNGER HILL RD,WESTFIELD,MA,1085,4576,125780.0
38233,863691602,BARN AT LEE,110 ANAWAN AVE,WEST ROXBURY,MA,2132,2001,125780.0
38234,863691816,BOUNDLESS ISRAEL INC,258 WARREN ST,WALTHAM,MA,2453,7021,125780.0
38235,863694444,BOOKS AND BRIDGES,108 THORNBERRY RD,WINCHESTER,MA,1890,3245,125780.0
38236,863703267,RUFF PAST RESCUE INC,244 GROVE ST,KINGSTON,MA,2364,1355,125780.0
38237,863712479,M54 INC,54 TURNER ST,WALTHAM,MA,2453,8923,125780.0
38238,863718456,HAPPY GENERATION CHILDREN-S MINISTRIES UGANDA,495 HUNNTINGTON AVE STE 2,CAMBRIDGE,MA,2138,0,125780.0
38239,863721484,KINAARAFOUNDATION,2 SUNSET RDG,LEXINGTON,MA,2421,6031,125780.0
38240,863727702,HUMBOL FUND INC,55 WILLIAMS RD,SHARON,MA,2067,2422,125780.0
38241,863729706,SHARING SERENITY INC,3 MEREDITH DR N,EAST FALMOUTH,MA,2536,5183,125780.0
38242,863748222,THE WILDER SCHOOL INC,10 ARTHUR G PERNOKAS DR,WOBURN,MA,1801,3263,125780.0
38243,863757213,IMMIGRANT COMMUNITY DEVELOPMENT CENTER INC,191 CHESTNUT ST STE 2A,SPRINGFIELD,MA,1103,1512,125780.0
38244,863758676,INICIATIVA FILIPENSES,718 SALEM ST,MALDEN,MA,2148,4452,125780.0
38245,863766488,MARK OBRIEN MEMORIAL SCHOLARSHIP,CO WAYNE PENNIMAN 40 BLAIR DRIVE,HOLDEN,MA,1520,0,125780.0
38246,863770891,POPCORNS CHALLENGE LTD,2 TIMOTHY ST,FAIRHAVEN,MA,2719,1919,125780.0
38247,863773489,KEVIN D SHIPPY FOUNDATION,139 CLARENDON AVE,CHICOPEE,MA,1013,1841,125780.0
38248,863774402,CATALYSTFORCHANGE INC,5 BROOKS HILL RD,LINCOLN,MA,1773,1406,125780.0
38249,863774480,DOVER SHERBORN GIRLS SPORTS ASSOCIATION INC,5 WALPOLE ST UNIT 180,DOVER,MA,2030,7007,125780.0
38250,863778955,AFCLF FOUNDATION,10 POST OFFICE SQUARE 8TH FLOOR,BOSTON,MA,2109,4629,125780.0
38251,863781387,MISION CRISTIANA INTERNACIONAL,PO BOX 397,EAST BOSTON,MA,2128,4,125780.0
38252,863784457,GOOD GRIEF CAPE COD,76 BONITO AVE,EAST FALMOUTH,MA,2536,5402,125780.0
38253,863787789,RICE STREET LAX INC,PO BOX 81191,WELLESLEY,MA,2481,410,125780.0
38254,863790278,HOPEDALE WOMENS HISTORY PROJECT,1 IOWA ST,WORCESTER,MA,1602,1807,125780.0
38255,863795764,DO GOOD NATION,49 HOOVER ST,TAUNTON,MA,2780,4347,125780.0
38256,863796393,SAINT CYR FOUNDATION INC,121 WHIPPLE ST APT 17,WORCESTER,MA,1610,3058,125780.0
38257,863799058,ECOLIBRIA INTERNATIONAL INC,13 GLEN MEADOW RD,FRANKLIN,MA,2038,1320,125780.0
38258,863799282,E2E FOUNDATION INC,175 PINEWOOD DR,LONGMEADOW,MA,1106,1639,125780.0
38259,863799367,SUSTAINABLE ENDOWMENTS INSTITUTE FUND,222 MAIN ST UNIT 278,GT BARRINGTON,MA,1230,7014,125780.0
38260,863800452,YASHI S HAVEN INCORPORATED,28 SCHOOL STREET,DANVERS,MA,1923,2966,125780.0
38261,863807140,CONCORD INDEPENDENT FOUNDATION INC,56 WINTHROP ST STE C,CONCORD,MA,1742,2076,125780.0
38262,863809807,VICTORY HEIGHTS CHURCH OF CHRIST,1 WASHINGTON MALL 1249,BOSTON,MA,2108,2616,125780.0
38263,863813149,TRIRATNA ORDINATION TRAINING US CANADA,113 RICHDALE AVE UNIT 26,CAMBRIDGE,MA,2140,3371,125780.0
38264,863831619,JAZZHERS,21 PINE GROVE ST,NEEDHAM,MA,2494,1714,125780.0
38265,863835955,PROJECT INTERVALE CORPORATION,152 STANWOOD ST APT 2,DORCHESTER,MA,2121,2766,125780.0
38266,863843964,HISTORY-360 INC,PO BOX 52,N BILLERICA,MA,1862,52,125780.0
38267,863845493,KUDAV-MUDGAL FOUNDATION INC,18 CHADBOURNE RD,LEXINGTON,MA,2421,8211,125780.0
38268,863851707,TOGETHER WE STAND CORPORATION,73 EMMETT ST,FALL RIVER,MA,2721,3521,125780.0
38269,863853631,REDHAWK FOUNDATION,2 PARSONS WAY,NATICK,MA,1760,5549,125780.0
38270,863858640,BRIDGE FORWARD FUND INC,75 STATE STREET 16TH FLOOR,BOSTON,MA,2109,1808,125780.0
38271,863860951,DBMMH CORPORATION,35 OLIVER ST,FRAMINGHAM,MA,1702,6425,125780.0
38272,863865046,TORCH LIGHT RECOVERY INC,2 WASHINGTON STREET,BOSTON,MA,2121,3197,125780.0
38273,863877943,ADVANCING JEWISH ATHLETICS INC,19 CATLIN RD,BROOKLINE,MA,2445,5748,125780.0
38274,863879189,HARVARD ALUMNI FOR AGRICULTURE AND FOOD ASSOCIATION INC,110 ARLINGTON ST,BOSTON,MA,2116,5302,125780.0
38275,863880109,LADYFEST MV INC,8 TANGLEVINE RD,CHILMARK,MA,2535,1737,125780.0
38276,863881242,MILFORD HIGH SCHOOL ATHLETIC HALL OF FAME,5 CALVIN DR,MILFORD,MA,1757,3728,125780.0
38277,863882682,LAKE WINNEKEAG ASSOCIATIONS INC,33 MAIN STREET,ASHBURNHAM,MA,1430,4214,125780.0
38278,863882753,DOGEFATHER FOUNDATION INC,134 PLYMOUTH DR,NORWOOD,MA,2062,6405,125780.0
38279,863883420,GRATIS HEALTHCARE INC,PO BOX 644,FRANKLIN,MA,2038,644,125780.0
38280,863885339,UNITED STATES GLOBAL INITIATIVE,18 MORAN CIR,SUDBURY,MA,1776,3440,125780.0
38281,863894782,BISHOP FEEHAN HIGH SCHOOL INC,450 HIGHLAND AVE,FALL RIVER,MA,2720,3701,125780.0
38282,863895733,PHI SIGMA RHO NATIONAL SORORITY,201 VASSAR ST,CAMBRIDGE,MA,2139,4302,125780.0
38283,863906661,COUNTRY CLUB EMPLOYEE EDUCATION FUND INC,191 CLYDE ST,CHESTNUT HILL,MA,2467,2903,125780.0
38284,863922418,FRIENDS OF SQUANTUM POINT INC,787 SEA ST,QUINCY,MA,2169,3421,125780.0
38285,863924539,DADACATION,100 ACCESS ROAD SUITE 215,NORWOOD,MA,2062,5212,125780.0
38286,863929726,HOLOMARINE FOUNDATION INC,17 SIPPEWISSETT RD,FALMOUTH,MA,2540,1870,125780.0
38287,863930784,HYPOPARA SUPPORT & ADVOCACY INC,6 LIBERTY SQUARE NUMBER 2142,BOSTON,MA,2109,5800,125780.0
38288,863931910,VETERANS COUNCIL OF SOUTHBRIDGE,152 CHESTNUT STREET,SOUTHBRIDGE,MA,1550,0,125780.0
38289,863933837,MULTICULTURAL NETWORK UGF INC,21 DAILEY AVE,NORTH EASTON,MA,2356,2010,125780.0
38290,863935134,CHARITABLE CORPORATION OF COLLEGE BASKETBALL WRITERS,2 STONEWOOD CIR,N ATTLEBORO,MA,2760,2631,125780.0
38291,863939025,AGAPE IESOUS MINISTRY,18 HENRY ST,BROCKTON,MA,2302,3227,125780.0
38292,863941073,ABINGTON YOUTH FOOTBALL & CHEER ORGANIZATION INC,125 MOUNTAIN LAUREL LN,ABINGTON,MA,2351,1200,125780.0
38293,863949422,DUXBURY SAFE WATER COMMITTEE INC,21 TINKERS LEDGE RD,DUXBURY,MA,2332,4302,125780.0
38294,863949548,RESTORE NATIONAL INC,675 VFW PKWY 133,CHESTNUT HILL,MA,2467,3656,125780.0
38295,863961873,UNIVERSITY OF MASSACHUSETTS,PO BOX 328,GREEN HARBOR,MA,2041,328,125780.0
38296,863967819,GERALD MCDERMOTT FOUNDATION INC,1317 WESTHAMPTON RD,FLORENCE,MA,1062,9783,125780.0
38297,863972235,ENVIRONMENTAL PROTECTION AGENCY NEW ENGLAND EMPLOYEE ASSOCIATION INC,299 S MEADOW RD,LANCASTER,MA,1523,1721,125780.0
38298,863982059,PANTHERS LEGENDS ACADEMIC YOUTH PROGRAM,21 MONTCLAIR AVE,BOSTON,MA,2132,7850,125780.0
38299,863984370,CULTURAL CLUBS OF AMERICA,31 GRINNEL ST,FAIRHAVEN,MA,2719,5519,125780.0
38300,863991645,FRIENDS OF GROTON PICKLEBALL,20 WINTERGREEN LN,GROTON,MA,1450,4219,125780.0
38301,863995611,FRIENDS OF THE HATFIELD COUNCIL ON AGING,59 MAIN ST,HATFIELD,MA,1038,9702,125780.0
38302,863999227,MARTHAS VINEYARD COVID 19 COMMUNITY CORPS INC,5 OLD RIDGE HL,CHILMARK,MA,2535,2604,125780.0
38303,863999427,MINISTRY ADONAI OF AID INTERNATIONAL INC,231 RIVERSIDE AVE NUM 1,MEDFORD,MA,2155,7204,125780.0
38304,864002324,LONG MEADOW ART RESIDENCY INC,815 HARTSVILLE NEW MARLBORO RD,NEW MARLBOROU,MA,1230,2063,125780.0
38305,864003214,WATERTOWN HOUSING DEVELOPMENT CORPORATION,55 WAVERLEY AVENUE,WATERTOWN,MA,2472,3613,125780.0
38306,864005103,SANCTUARY PLACE INC,84 STATE ST STE 600,BOSTON,MA,2109,2227,125780.0
38307,864008239,BOSTON YOUNGSTERS SPORTS CLUB,9 STEPHEN TER,LYNN,MA,1902,2419,125780.0
38308,866337514,LEON AND MARION D SEMONIAN CHARITABLE TRUST UA 12032004,373 DEDHAM ST,NEWTON,MA,2459,2890,125780.0
38309,866341052,LEDGEWAYS CHARITABLE TR,200 CLARENDON ST 35TH FLOOR,BOSTON,MA,2116,5021,125780.0
38310,866602349,ZEAL FOUNDATION,211 COMMONWEALTH AVE,BOSTON,MA,2116,1704,125780.0
38311,866613831,STOLBERG CHARITABLE TR,11 BIRCH HILL RD,WEST NEWTON,MA,2465,2552,125780.0
38312,866654960,MELISSSA MARSH HEAVER FUND FBO FIRE MUSEUM OF MARYLAND,45 SCHOOL ST 5TH FLOOR,BOSTON,MA,2108,3207,125780.0
38313,866656316,ELLEN B AND JOHN V BURKE FAMILY FOUNDATION,NUTTER MCCLENNEN FISH LLP POB 514,BOSTON,MA,2205,0,125780.0
38314,866746563,MARCH FORTH FAMILIES FOUNDATION INC,1 THOMPSON SQ STE 301,CHARLESTOWN,MA,2129,3328,125780.0
38315,870716719,BOWEN ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,280 CYPRESS ST,NEWTON,MA,2459,2230,125780.0
38316,870721770,HATCH MILL GROUP INC,PO BOX 2518,OCEAN BLUFF,MA,2065,2518,125780.0
38317,870731876,MASSACHUSETTS TEACHERS ASSOCIATION,192 PARKER ST,ACTON,MA,1720,5955,125780.0
38318,870732472,KNIGHTS OF COLUMBUS,37 MASSASOIT RD,WORCESTER,MA,1604,3913,125780.0
38319,870732548,MARINE AND PALEOBIOLOGICAL RESEARCH INSTITUTE INC,PO BOX 1016,VINEYARD HVN,MA,2568,901,125780.0
38320,870743502,HOPE RESTORED HUMAN SERVICES INC,1 ELIOT CIR,MILTON,MA,2186,1601,125780.0
38321,870752751,KATES VOICE INC,PO BOX 365,SUDBURY,MA,1776,365,125780.0
38322,870757900,RANDS FOUNDATION,157 GROVE ST,WESTWOOD,MA,2090,1027,125780.0
38323,870758865,KNIGHTS OF COLUMBUS,PO BOX 27,METHUEN,MA,1844,27,125780.0
38324,870763504,OPTIONS FOR CHILDREN IN ZAMBIA,20 DASSANCE DR,FOXBORO,MA,2035,3002,125780.0
38325,870764027,JCAM CHARITABLE FOUNDATION INC,60 KENDRICK ST STE 100,NEEDHAM,MA,2494,2726,125780.0
38326,870764480,FRIENDS OF MERCY CENTRE INC,25 W CHESTER ST,WORCESTER,MA,1605,1137,125780.0
38327,870767407,INTERNATIONAL CHILDRENS DIGITAL LIBRARY FOUNDATION,254 LAFLASH RD,WINDSOR,MA,1270,9511,125780.0
38328,870787022,PLYMOUTH RIVER SCHOOL PTO,200 HIGH ST,HINGHAM,MA,2043,3359,125780.0
38329,870790992,JOHN J AHERN SCHOLARSHIP INC,PO BOX 9136,FOXBORO,MA,2035,9136,125780.0
38330,870796450,MARGARET FULLER SOCIETY INC,10 THEMELI CT,NORTH OXFORD,MA,1537,1027,125780.0
38331,870797872,WORLD LEBANESE CULTURAL UNION INC,151 PARK ST,WEST ROXBURY,MA,2132,2021,125780.0
38332,870803396,ADOPT A CAT OF CONCORD,87,CONCORD,MA,1742,0,125780.0
38333,870807208,TEAMSTERS LOCAL 25 AUTISM FUND INC,544 MAIN ST,BOSTON,MA,2129,1113,125780.0
38334,870808129,NATICK TRAVEL BASKETBALL ASSOCIATION,8 ICE HOUSE LN,NATICK,MA,1760,4284,125780.0
38335,870809409,FAMILY HEALTHY CHOICES INC,378 EDMANDS RD,FRAMINGHAM,MA,1701,3068,125780.0
38336,870812635,HYBRID VIGOR MUSIC INC,PO BOX 178,AMHERST,MA,1004,178,125780.0
38337,870813246,NORCAM INC,21 BOW ST,NORTH READING,MA,1864,2553,125780.0
38338,870817503,ROBERT BENARD MEMORIAL FUND,182 FLORIDA DR,AGAWAM,MA,1001,3556,125780.0
38339,870823654,ION,27 RANDALL RD,BOLTON,MA,1740,1339,125780.0
38340,870824831,OCEANIC LABS RESEARCH FOUNDATION,25A FAIRMONT ST,CAMBRIDGE,MA,2139,4420,125780.0
38341,870830831,FALESTINE INC,123 LEE ST,WEST BOYLSTON,MA,1583,1326,125780.0
38342,870833703,FORMING RELIABLE NETWORKS OF DEDICATED SISTERS,1115 HYDE PARK AVE,HYDE PARK,MA,2136,2828,125780.0
38343,870833964,LET THEM BE FOUNDATION,15 DIX RD,BROCKTON,MA,2302,2233,125780.0
38344,870834914,MS SAILING DAYS INC,2045 DORCHESTER AVENUE,DORCHESTER,MA,2124,4996,125780.0
38345,870838150,SOLUTIONIST,72 SPARKS ST,CAMBRIDGE,MA,2138,2238,125780.0
38346,870841296,COMMUNITY COALITION FOR CHANGE INC,71 LEGION PKWY STE 26,BROCKTON,MA,2301,7225,125780.0
38347,870847751,BOSNOMA INC,18 DURANT ST,NEWTON,MA,2458,2428,125780.0
38348,870849898,SAVE TWIN BROOKS INC,234 GREENWOOD AVE,HYANNIS,MA,2601,4322,125780.0
38349,870855359,FOUNDATION TO HELP HAITIAN FAMILIES INC,930 CRESCENT ST STE 1,BROCKTON,MA,2302,3445,125780.0
38350,870855486,CHANGEMAKERTRUST INC,32 ATLANTIC AVE,BOSTON,MA,2110,3818,125780.0
38351,870855535,TECH TIGERS STEM IMPACT INC,55 BELLA RD,SHARON,MA,2067,1447,125780.0
38352,870857315,ADOPT A VILLAGE GLOBAL FOUNDATION INC,33 DF HAVILAND LN,WEYMOUTH,MA,2188,2901,125780.0
38353,870860844,PRIMATE STUDIES INC,17 MOUNT VERNON ST,BOSTON,MA,2125,1604,125780.0
38354,870865744,CRUZ BOXING GYM INC,157 ISLAND POND RD,SPRINGFIELD,MA,1118,1030,125780.0
38355,870871922,GREATER ROXBURY ARTS AND CULTURAL CENTER INC,2164 WASHINGTON ST,BOSTON,MA,2119,2022,125780.0
38356,870872592,TOGETHER GLOUCESTER,PO BOX 6012,GLOUCESTER,MA,1930,4712,125780.0
38357,870876303,HOPE SHARE CARE FOUNDATION INC,31 SAINT JAMES AVE STE 740,BOSTON,MA,2116,4186,125780.0
38358,870877152,IMPROVING HEALTHCARE CULTURE,11 WILLIAMS ST,BROOKLINE,MA,2446,2901,125780.0
38359,870878581,MOUNT ZION BIBLE FELLOWSHIP,257 BELLEVUE AVE,BROCKTON,MA,2302,1854,125780.0
38360,870881079,SAINT JOSEPH GUARDIAN OF THE HOLY FAMILY PARISH,167 E FALMOUTH HWY,EAST FALMOUTH,MA,2536,6038,125780.0
38361,870882578,METACOMET GREENWAY ASSOCIATION INC,249 SOUTH ST UNIT 1,PLAINVILLE,MA,2762,1507,125780.0
38362,870885486,URBAN BOOKS AND TECHNOLOGY INC,9A WARE STREET,CAMBRIDGE,MA,2138,4046,125780.0
38363,870887988,FRIENDS OF BUCKLEY PARK AND PLAYGROUND,223 BOLTON ST,BOSTON,MA,2127,1301,125780.0
38364,870891659,ORIENTAL OAK FOUNDATION,30 ORIENT AVE,NEWTON,MA,2459,1426,125780.0
38365,870897797,SOUNDING GROUND INC,PO BOX 1097,E ARLINGTON,MA,2474,20,125780.0
38366,870900148,SOUND EXPLORATIONS INC,27 MERIAM ST,NEW BEDFORD,MA,2740,3454,125780.0
38367,870903275,BOGEYS 4 BALDERA,210 MERRIMACK ST APT 513,LAWRENCE,MA,1843,1776,125780.0
38368,870912765,COMMUNITY TOGETHER INC,150 LYNNWAY APT 104,LYNN,MA,1902,3456,125780.0
38369,870920895,YOUNG PROPHETS COLLECTIVE INC,149 BROADWAY,SOMERVILLE,MA,2145,2132,125780.0
38370,870922064,AUBURN ROCKETS NFL FLAG INC,19 GODDARD DR,AUBURN,MA,1501,4407,125780.0
38371,870923496,STUDENTS HOME CORP,9 S RINDGE AVE,LEXINGTON,MA,2420,3057,125780.0
38372,870932749,KNIGHTS OF PETER CLAVER,175 RUGGLES ST,ROXBURY,MA,2120,2415,125780.0
38373,870935269,ONE ROOF INC,125 CARDINAL WAY,FLORENCE,MA,1062,9201,125780.0
38374,870936740,LAW STROUD FOUNDATION INC,PO BOX 769,ROCKPORT,MA,1966,969,125780.0
38375,870937325,LEXINGTON YOUTH INVESTMENT FUND INC,47 CARY AVE,LEXINGTON,MA,2421,7709,125780.0
38376,870959040,KBD CARE FOUNDATION,PO BOX 418,TEWKSBURY,MA,1876,418,125780.0
38377,870960572,MIRADOR FOUNDATION,121 MOUNT VERNON ST,BOSTON,MA,2108,1104,125780.0
38378,870960615,ASPIRE INSTITUTE INC,1627 MASSACHUSETTS AVE,CAMBRIDGE,MA,2138,2756,125780.0
38379,870969434,UNIVERSITY OF MASSACHUSETTS,148 LINCOLN AVE,NORTH DIGHTON,MA,2764,1805,125780.0
38380,870973787,NORTH RIVER WILDLIFE REHABILITATION INC,196 CAROLYN CIR,MARSHFIELD,MA,2050,5915,125780.0
